crop,crop_year,season,state,area,annual_rainfall,fertilizer,pesticide,yield
Arecanut,2000,Whole Year,Andhra Pradesh,262.0,935.6,25720.54,68.12,2.78
Arecanut,2001,Whole Year,Andhra Pradesh,268.0,928.4,27370.84,69.68,1.71
Arecanut,2002,Whole Year,Andhra Pradesh,296.0,648.1,28022.32,74.0,1.4525
Arecanut,2003,Whole Year,Andhra Pradesh,311.0,826.0,30782.78,74.64,0.704
Arecanut,2005,Whole Year,Andhra Pradesh,293.0,1075.5,35136.56,61.53,0.8025
Arecanut,2006,Whole Year,Andhra Pradesh,255.0,845.2,32566.05,56.1,0.685
Arecanut,2008,Whole Year,Andhra Pradesh,359.0,944.6,51351.36,32.31,0.915
Arecanut,2009,Whole Year,Andhra Pradesh,386.0,711.0,60146.52,65.62,0.855
Arecanut,2010,Whole Year,Andhra Pradesh,438.0,1297.0,72756.18,105.12,0.443333333
Arecanut,2011,Whole Year,Andhra Pradesh,562.0,861.9,94146.24,185.46,0.296666667
Arecanut,2012,Kharif,Andhra Pradesh,581.0,968.7,87614.8,180.11,1.453333333
Arecanut,2013,Kharif,Andhra Pradesh,476.0,1062.3,68777.24,128.52,1.705
Arecanut,2014,Kharif,Andhra Pradesh,483.0,687.6,72913.68,159.39,1.775
Arecanut,2015,Kharif,Andhra Pradesh,516.0,940.7,81481.56,170.28,3.32
Arecanut,2016,Kharif,Andhra Pradesh,564.0,890.0,86433.0,197.4,3.9125
Arecanut,2017,Kharif,Andhra Pradesh,697.0,868.2,109735.68,264.86,5.5825
Arecanut,2018,Kharif,Andhra Pradesh,976.0,1220.5,158307.2,341.6,4.153333333
Arecanut,2019,Kharif,Andhra Pradesh,1096.0,899.2,188248.96,405.52,7.253333333
Arecanut,2020,Kharif,Andhra Pradesh,1037.6428571428696,984.7714285714283,174591.1414285712,390.9671428571455,7.118839285500144
Arecanut,2020,Whole Year,Andhra Pradesh,639.3862815884495,1080.5814440433242,123602.25659927726,149.08623104693106,0.0
Arecanut,2021,Kharif,Andhra Pradesh,1118.5357142857392,994.2428571428572,189680.50285714492,426.52428571428754,7.890942460083352
Arecanut,2021,Whole Year,Andhra Pradesh,659.8267148014493,1092.5298194945863,128967.93367508985,153.90197111913403,0.0
Arecanut,2022,Kharif,Andhra Pradesh,1199.4285714285797,1003.7142857142862,204769.86428571492,462.0814285714441,8.663045634666787
Arecanut,2022,Whole Year,Andhra Pradesh,680.2671480144418,1104.478194945852,134333.61075090058,158.717711191337,0.0
Arecanut,2023,Kharif,Andhra Pradesh,1280.3214285714494,1013.1857142857152,219859.22571428493,497.63857142858615,9.435148809249995
Arecanut,2023,Whole Year,Andhra Pradesh,700.7075812274416,1116.4265703971141,139699.28782671317,163.53345126353815,0.0
Arecanut,2024,Kharif,Andhra Pradesh,1361.2142857142899,1022.6571428571442,234948.58714285865,533.1957142857282,10.20725198383343
Arecanut,2024,Whole Year,Andhra Pradesh,721.148014440434,1128.3749458483799,145064.96490252577,168.34919133574112,0.0
Arecanut,2025,Kharif,Andhra Pradesh,1442.1071428571595,1032.1285714285732,250037.94857142866,568.7528571428702,10.979355158416638
Arecanut,2025,Whole Year,Andhra Pradesh,741.5884476534338,1140.323321299642,150430.64197833836,173.16493140794228,0.0
Arecanut,2026,Kharif,Andhra Pradesh,1523.0,1041.5999999999985,265127.3100000024,604.3100000000122,11.751458333000073
Arecanut,2026,Whole Year,Andhra Pradesh,762.0288808664263,1152.271696750904,155796.31905415095,177.98067148014525,0.0
Arecanut,1997,Whole Year,Assam,73814.0,2051.4,7024878.38,22882.34,0.796086957
Arecanut,1998,Whole Year,Assam,74457.0,2354.4,7356351.6,21592.53,0.784347826
Arecanut,1999,Whole Year,Assam,73464.0,2201.8,7796734.32,19835.28,0.746086957
Arecanut,2000,Whole Year,Assam,73237.0,1965.5,7189676.29,19041.62,0.957391304
Arecanut,2001,Whole Year,Assam,73223.0,1824.7,7478264.99,19037.98,0.985652174
Arecanut,2002,Whole Year,Assam,73664.0,1973.6,6973770.88,18416.0,0.711304348
Arecanut,2003,Whole Year,Assam,74001.0,2213.7,7324618.98,17760.24,0.979130435
Arecanut,2005,Whole Year,Assam,71176.0,2184.6,8535425.92,14946.96,0.913478261
Arecanut,2006,Whole Year,Assam,69104.0,1774.9,8825271.84,15202.88,0.817037037
Arecanut,2007,Whole Year,Assam,66235.0,2154.1,8835749.0,10597.6,0.856666667
Arecanut,2008,Whole Year,Assam,66072.0,2109.9,9450938.88,5946.48,0.989259259
Arecanut,2009,Whole Year,Assam,68947.0,1727.1,10743321.54,11720.99,0.981851852
Arecanut,2010,Rabi,Assam,68947.0,2578.5,11452786.17,16547.28,0.981851852
Arecanut,2011,Rabi,Assam,68699.0,1743.4,11508456.48,22670.67,0.878148148
Arecanut,2012,Rabi,Assam,67327.0,2167.5,10152911.6,20871.37,1.557037037
Arecanut,2013,Rabi,Assam,68038.0,1797.7,9830810.62,18370.26,0.80037037
Arecanut,2014,Rabi,Assam,66739.0,1899.0,10074919.44,22023.87,1.057777778
Arecanut,2015,Rabi,Assam,65102.0,2155.3,10280256.82,21483.66,0.895185185
Arecanut,2016,Rabi,Assam,66800.0,2296.8,10237100.0,23380.0,0.77037037
Arecanut,2017,Rabi,Assam,67062.0,2098.563636,10558241.28,25483.56,0.827037037
Arecanut,2018,Rabi,Assam,67210.0,2372.9,10901462.0,23523.5,0.727407407
Arecanut,2019,Rabi,Assam,67223.0,2084.7,11546222.48,24872.51,0.758181818
Arecanut,2020,Rabi,Assam,66227.53333333338,2165.1436362666664,10655744.000666667,25870.89599999995,0.6929764306666755
Arecanut,2020,Whole Year,Assam,60236.30216490105,1748.1368493781702,12387961.224923968,0.0,1.0824946389894023
Arecanut,2021,Rabi,Assam,66029.8666666667,2173.454049478789,10656003.511878788,26588.755636363756,0.6507291089333478
Arecanut,2021,Whole Year,Assam,59579.91985260253,1730.7804698295731,12637329.674090266,0.0,1.0945514321156118
Arecanut,2022,Rabi,Assam,65832.20000000001,2181.7644626909077,10656263.02309091,27306.61527272733,0.6084817872000059
Arecanut,2022,Whole Year,Assam,58923.53754030424,1713.424090280976,12886698.123256564,0.0,1.1066082252418212
Arecanut,2023,Rabi,Assam,65634.53333333338,2190.0748759030303,10656522.53430303,28024.474909090903,0.5662344654666782
Arecanut,2023,Whole Year,Assam,58267.15522800572,1696.067710732379,13136066.572422802,0.0,1.1186650183680307
Arecanut,2024,Rabi,Assam,65436.8666666667,2198.385289115153,10656782.045515152,28742.334545454476,0.5239871437333505
Arecanut,2024,Whole Year,Assam,57610.7729157072,1678.7113311837893,13385435.0215891,0.0,1.1307218114942401
Arecanut,2025,Rabi,Assam,65239.20000000001,2206.6957023272716,10657041.556727273,29460.194181818282,0.48173982200000864
Arecanut,2025,Whole Year,Assam,56954.39060340868,1661.3549516351923,13634803.470755398,0.0,1.1427786046204496
Arecanut,2026,Rabi,Assam,65041.533333333384,2215.006115539394,10657301.067939395,30178.053818181856,0.43949250026668096
Arecanut,2026,Whole Year,Assam,56298.00829111016,1643.9985720865952,13884171.919921696,0.0,1.154835397746659
Arecanut,1998,Whole Year,Goa,1500.0,2964.9,148200.0,435.0,1.21
Arecanut,1999,Whole Year,Goa,1550.0,3879.3,164501.5,418.5,1.21
Arecanut,2000,Whole Year,Goa,1600.0,3886.9,157072.0,416.0,1.56
Arecanut,2001,Whole Year,Goa,1600.0,2530.6,163408.0,416.0,1.56
Arecanut,2002,Whole Year,Goa,1600.0,2516.3,151472.0,400.0,1.56
Arecanut,2003,Whole Year,Goa,1600.0,3011.6,158368.0,384.0,1.66
Arecanut,2013,Whole Year,Goa,1740.0,3642.6,251412.6,469.8,1.64
Arecanut,2014,Whole Year,Goa,1750.0,3491.2,264180.0,577.5,1.645
Arecanut,2015,Whole Year,Goa,1783.0,2587.1,281553.53,588.39,1.665
Arecanut,2016,Whole Year,Goa,1810.0,3266.9,277382.5,633.5,1.725
Arecanut,2017,Whole Year,Goa,1836.0,2772.5,289059.84,697.68,1.92
Arecanut,2018,Whole Year,Goa,1836.0,4406.0,297799.2,642.6,1.895
Arecanut,2019,Whole Year,Goa,1971.0,4489.5,338538.96,729.27,1.965
Arecanut,2020,Whole Year,Goa,1887.8996442613752,3633.9724396180536,318437.4691743124,676.9707133495613,1.8948403856955665
Arecanut,2021,Whole Year,Goa,1904.2216813330851,3660.1534169631195,326690.84137614816,690.7112600636574,1.9184122823441356
Arecanut,2022,Whole Year,Goa,1920.543718404795,3686.3343943081854,334944.21357798204,704.4518067777572,1.9419841789926977
Arecanut,2023,Whole Year,Goa,1936.865755476505,3712.5153716532513,343197.5857798178,718.1923534918569,1.9655560756412669
Arecanut,2024,Whole Year,Goa,1953.187792548215,3738.6963489983173,351450.95798165165,731.932900205953,1.989127972289836
Arecanut,2025,Whole Year,Goa,1969.5098296199249,3764.877326343383,359704.3301834874,745.6734469200528,2.0126998689384052
Arecanut,2026,Whole Year,Goa,1985.8318666916348,3791.058303688449,367957.70238532126,759.4139936341526,2.0362717655869744
Arecanut,1997,Whole Year,Karnataka,93100.0,1266.7,8860327.0,28861.0,1.293571429
Arecanut,1998,Whole Year,Karnataka,98047.0,1260.8,9687043.6,28433.63,6.232
Arecanut,2000,Whole Year,Karnataka,119093.0,1213.3,11691359.81,30964.18,1.2925
Arecanut,2001,Whole Year,Karnataka,136065.0,1002.9,13896318.45,35376.9,1.292
Arecanut,2003,Whole Year,Karnataka,148939.0,867.6,14741982.22,35745.36,1.302727273
Arecanut,2004,Whole Year,Karnataka,152759.0,1117.7,16549910.06,32079.39,1.297272727
Arecanut,2005,Whole Year,Karnataka,161151.0,1316.2,19325227.92,33841.71,6.212380952
Arecanut,2006,Whole Year,Karnataka,168401.0,1146.3,21506491.71,37048.22,1.286666667
Arecanut,2007,Whole Year,Karnataka,174404.0,1323.3,23265493.6,27904.64,6.211428571
Arecanut,2008,Whole Year,Karnataka,184515.0,1164.1,26393025.6,16606.35,6.214285714
Arecanut,2009,Whole Year,Karnataka,195802.0,1321.0,30509867.64,33286.34,6.21047619
Arecanut,2010,Whole Year,Karnataka,211265.0,1317.7,35093229.15,50703.6,10.94818182
Arecanut,2011,Whole Year,Karnataka,216168.0,1178.986364,36212463.36,71335.44,8.221904762
Arecanut,2012,Whole Year,Karnataka,221337.0,956.2,33377619.6,68614.47,8.184
Arecanut,2013,Whole Year,Karnataka,218007.0,1235.6,31499831.43,58861.89,10.93
Arecanut,2014,Whole Year,Karnataka,235774.0,1238.5,35592443.04,77805.42,9.524545455
Arecanut,2015,Whole Year,Karnataka,247927.0,1024.9,39150152.57,81815.91,10.21047619
Arecanut,2016,Whole Year,Karnataka,254640.0,1147.2,39023580.0,89124.0,10.12181818
Arecanut,2017,Whole Year,Karnataka,279459.0,1111.7,43998024.96,106194.42,10.92
Arecanut,2018,Whole Year,Karnataka,476378.0,1419.1,77268511.6,166732.3,9.04
Arecanut,2019,Whole Year,Karnataka,500522.0,1422.3,85969658.72,185193.14,10.7724
Arecanut,2020,Whole Year,Karnataka,363873.09299946204,1238.7051725936453,60456537.689291954,122953.32896499708,11.962979709934416
Arecanut,2021,Whole Year,Karnataka,377154.0295099616,1242.7588530175553,63055587.18058014,128377.34414754994,12.441899279464451
Arecanut,2022,Whole Year,Karnataka,390434.9660204612,1246.8125334414644,65654636.67186737,133801.3593301028,12.920818848994486
Arecanut,2023,Whole Year,Karnataka,403715.90253096446,1250.8662138653735,68253686.1631546,139225.37451265566,13.399738418524521
Arecanut,2024,Whole Year,Karnataka,416996.83904146403,1254.9198942892826,70852735.65444279,144649.38969520852,13.878657988054556
Arecanut,2025,Whole Year,Karnataka,430277.7755519636,1258.9735747131936,73451785.14573002,150073.40487775952,14.357577557584591
Arecanut,2026,Whole Year,Karnataka,443558.7120624669,1263.0272551371027,76050834.63701725,155497.42006031238,14.836497127114626
Arecanut,1997,Whole Year,Kerala,76145.0,3252.4,7246719.65,23604.95,1.147857143
Arecanut,1998,Whole Year,Kerala,73639.0,3151.5,7275533.2,21355.31,0.797857143
Arecanut,1999,Whole Year,Kerala,81941.0,2914.6,8696398.33,22124.07,0.831428571
Arecanut,2000,Whole Year,Kerala,87360.0,2412.6,8576131.2,22713.6,0.825714286
Arecanut,2001,Whole Year,Kerala,93193.0,2946.7,9517801.09,24230.18,0.772857143
Arecanut,2002,Whole Year,Kerala,97485.0,2511.2,9228904.95,24371.25,0.910714286
Arecanut,2003,Whole Year,Kerala,102504.0,2386.0,10145845.92,24600.96,0.86
Arecanut,2004,Whole Year,Kerala,107572.0,2880.2,11654350.48,22590.12,0.854285714
Arecanut,2005,Whole Year,Kerala,108590.0,3030.9,13022112.8,22803.9,0.958571429
Arecanut,2006,Whole Year,Kerala,102078.0,3429.7,13036381.38,22457.16,0.933571429
Arecanut,2007,Whole Year,Kerala,99787.0,3489.6,13311585.8,15965.92,0.921428571
Arecanut,2008,Whole Year,Kerala,97492.0,2524.8,13945255.68,8774.28,1.047142857
Arecanut,2009,Whole Year,Kerala,99190.0,2821.5,15455785.8,16862.3,0.976428571
Arecanut,2010,Whole Year,Kerala,99833.5,3131.8,16583342.68,23960.04,0.827857143
Arecanut,2011,Whole Year,Kerala,104548.36,3035.1,17513941.27,34500.9588,0.92
Arecanut,2012,Whole Year,Kerala,101775.0,2187.6,15347670.0,31550.25,0.895714286
Arecanut,2013,Whole Year,Kerala,100008.0,3255.4,14450155.92,27002.16,0.805
Arecanut,2014,Whole Year,Kerala,96686.0,3046.4,14595718.56,31906.38,0.973571429
Arecanut,2015,Whole Year,Kerala,99125.71,2602.9,15652940.87,32711.4843,0.96
Arecanut,2016,Whole Year,Kerala,97696.0,2924.3,14971912.0,34193.6,0.883571429
Arecanut,2017,Whole Year,Kerala,94580.0,2664.8,14890675.2,35940.4,0.850714286
Arecanut,2018,Whole Year,Kerala,95739.29,2989.7,15528912.84,33508.7515,0.795714286
Arecanut,2019,Whole Year,Kerala,96921.0,3119.2,16647150.96,35860.77,0.674285714
Arecanut,2020,Whole Year,Kerala,103724.42415019753,2899.1075098814235,17989222.206047535,33681.194447035436,0.849017504363637
Arecanut,2021,Whole Year,Kerala,104346.7897134386,2899.0008893280637,18411167.438508034,34337.27661254932,0.8457679278577075
Arecanut,2022,Whole Year,Kerala,104969.15527667967,2898.8942687747044,18833112.670968413,34993.35877806321,0.8425183513517789
Arecanut,2023,Whole Year,Kerala,105591.52083992097,2898.7876482213446,19255057.903428912,35649.440943577094,0.8392687748458503
Arecanut,2024,Whole Year,Kerala,106213.88640316203,2898.681027667985,19677003.13588941,36305.52310909075,0.8360191983399217
Arecanut,2025,Whole Year,Kerala,106836.2519664031,2898.574407114625,20098948.36834991,36961.60527460463,0.8327696218339922
Arecanut,2026,Whole Year,Kerala,107458.61752964417,2898.4677865612657,20520893.60081041,37617.68744011852,0.8295200453280636
Arecanut,1997,Whole Year,Meghalaya,9569.0,3818.2,910681.73,2966.39,1.245714286
Arecanut,1998,Whole Year,Meghalaya,9585.0,6552.7,946998.0,2779.65,1.151666667
Arecanut,1999,Whole Year,Meghalaya,9645.0,6200.3,1023623.85,2604.15,1.245
Arecanut,2000,Whole Year,Meghalaya,11184.0,6258.8,1097933.28,2907.84,1.178571429
Arecanut,2001,Whole Year,Meghalaya,11128.0,4241.0,1136502.64,2893.28,1.185714286
Arecanut,2003,Whole Year,Meghalaya,11189.0,3321.3,1107487.22,2685.36,1.194285714
Arecanut,2004,Whole Year,Meghalaya,11233.0,4767.9,1216983.22,2358.93,1.154285714
Arecanut,2005,Whole Year,Meghalaya,11507.0,3374.4,1379919.44,2416.47,1.245714286
Arecanut,2006,Rabi,Meghalaya,12081.0,2454.7,1542864.51,2657.82,1.254285714
Arecanut,2008,Whole Year,Meghalaya,12632.0,3114.3,1806881.28,1136.88,1.244285714
Arecanut,2009,Whole Year,Meghalaya,13621.0,2995.9,2122424.22,2315.57,1.248571429
Arecanut,2010,Whole Year,Meghalaya,14611.0,3119.7,2427033.21,3506.64,1.202857143
Arecanut,2011,Whole Year,Meghalaya,15448.0,4083.104545,2587848.96,5097.84,1.228571429
Arecanut,2012,Whole Year,Meghalaya,16062.0,2945.3,2422149.6,4979.22,1.262857143
Arecanut,2013,Whole Year,Meghalaya,16678.0,2448.4,2409804.22,4503.06,1.331818182
Arecanut,2014,Whole Year,Meghalaya,16747.0,3484.4,2528127.12,5526.51,1.380909091
Arecanut,2015,Rabi,Meghalaya,16965.0,3870.8,2678943.15,5598.45,1.436363636
Arecanut,2016,Rabi,Meghalaya,18190.0,3837.1,2787617.5,6366.5,1.291818182
Arecanut,2017,Rabi,Meghalaya,18209.0,4472.3,2866824.96,6919.42,1.294545455
Arecanut,2018,Rabi,Meghalaya,18220.0,5649.1,2955284.0,6377.0,1.294545455
Arecanut,2019,Rabi,Meghalaya,18231.0,3844.4,3131356.56,6745.47,1.296363636
Arecanut,2020,Rabi,Meghalaya,19445.718796992325,4849.66180451127,3243372.3294887245,7374.423037593951,1.3265882239744355
Arecanut,2020,Whole Year,Meghalaya,18997.780238500796,1695.4186024445808,3268305.429693371,5071.206456558779,1.333327679440659
Arecanut,2021,Rabi,Meghalaya,19955.315789473592,5021.026315789495,3363970.3742105365,7704.832631578902,1.329747095210526
Arecanut,2021,Whole Year,Meghalaya,19433.556643952266,1532.0184843504685,3378954.4271720946,5198.013432708685,1.3402679233231112
Arecanut,2022,Rabi,Meghalaya,20464.912781954743,5192.390827067662,3484568.4189323187,8035.242225563852,1.3329059664466163
Arecanut,2022,Whole Year,Meghalaya,19869.333049403736,1368.6183662563562,3489603.4246507883,5324.820408858592,1.3472081672055651
Arecanut,2023,Rabi,Meghalaya,20974.50977443601,5363.755338345887,3605166.4636541307,8365.651819548802,1.3360648376827067
Arecanut,2023,Whole Year,Meghalaya,20305.109454855206,1205.2182481621858,3600252.422129482,5451.627385008527,1.3541484110880173
Arecanut,2024,Rabi,Meghalaya,21484.10676691716,5535.119849624054,3725764.5083759427,8696.061413533753,1.3392237089187962
Arecanut,2024,Whole Year,Meghalaya,20740.885860306676,1041.8181300680735,3710901.4196082056,5578.434361158434,1.3610886549704713
Arecanut,2025,Rabi,Meghalaya,21993.703759398428,5706.484360902279,3846362.5530977547,9026.47100751882,1.3423825801548865
Arecanut,2025,Whole Year,Meghalaya,21176.66226575803,878.4180119739613,3821550.4170868993,5705.24133730834,1.3680288988529234
Arecanut,2026,Rabi,Meghalaya,22503.30075187958,5877.848872180446,3966960.5978195667,9356.88060150377,1.345541451390977
Arecanut,2026,Whole Year,Meghalaya,21612.4386712095,715.017893879849,3932199.414565593,5832.0483134582755,1.3749691427353774
Arecanut,1998,Kharif,Puducherry,66.0,1434.5875,6520.8,19.14,0.35
Arecanut,1999,Whole Year,Puducherry,65.0,1434.5875,6898.45,17.55,2.0
Arecanut,2000,Whole Year,Puducherry,65.0,1434.5875,6381.05,16.9,2.0
Arecanut,2001,Whole Year,Puducherry,65.0,1434.5875,6638.45,16.9,2.11
Arecanut,2003,Whole Year,Puducherry,64.0,1434.5875,6334.72,15.36,1.2
Arecanut,2006,Kharif,Puducherry,63.0,1434.5875,8045.73,13.86,1.3
Arecanut,2006,Whole Year,Puducherry,63.0,1434.5875,8045.73,13.86,1.3
Arecanut,2007,Kharif,Puducherry,61.0,1434.5875,8137.4,9.76,1.28
Arecanut,2008,Kharif,Puducherry,61.0,1434.5875,8725.44,5.49,1.3
Arecanut,2009,Kharif,Puducherry,61.0,1434.5875,9505.02,10.37,1.26
Arecanut,2010,Kharif,Puducherry,60.0,1434.5875,9966.6,14.4,1.3
Arecanut,2011,Kharif,Puducherry,60.0,1434.5875,10051.2,19.8,1.28
Arecanut,2015,Kharif,Puducherry,55.0,1980.6,8685.05,18.15,1.51
Arecanut,2016,Kharif,Puducherry,53.0,1391.3,8122.25,18.55,1.75
Arecanut,2017,Kharif,Puducherry,52.0,1582.4,8186.88,19.76,1.5
Arecanut,2018,Kharif,Puducherry,52.0,1693.9,8434.4,18.2,1.5
Arecanut,2019,Kharif,Puducherry,52.0,1317.0,8931.52,19.24,1.5
Arecanut,2020,Kharif,Puducherry,51.14544721998391,1577.4173348106378,9144.169887187745,18.236478646252976,1.7411522965350485
Arecanut,2020,Whole Year,Puducherry,58.72727272727275,1434.5875,9980.519090909103,6.401818181818271,0.0
Arecanut,2021,Kharif,Puducherry,50.36946011281225,1586.112575543917,9204.7146857373,18.53947622884766,1.7889242546333435
Arecanut,2021,Whole Year,Puducherry,58.41558441558436,1434.5875,10151.99376623379,5.868181818181938,0.0
Arecanut,2022,Kharif,Puducherry,49.59347300564059,1594.8078162771963,9265.259484286857,18.842473811442346,1.8366962127316526
Arecanut,2022,Whole Year,Puducherry,58.10389610389609,1434.5875,10323.46844155842,5.334545454545378,0.0
Arecanut,2023,Kharif,Puducherry,48.81748589846893,1603.5030570104755,9325.804282836412,19.14547139403703,1.8844681708299618
Arecanut,2023,Whole Year,Puducherry,57.79220779220782,1434.5875,10494.943116883107,4.800909090909045,0.0
Arecanut,2024,Kharif,Puducherry,48.0414987912975,1612.1982977437547,9386.349081385968,19.448468976631716,1.932240128928271
Arecanut,2024,Whole Year,Puducherry,57.48051948051943,1434.5875,10666.417792207794,4.267272727272712,0.0
Arecanut,2025,Kharif,Puducherry,47.26551168412584,1620.8935384770339,9446.893879935524,19.7514665592264,1.98001208702658
Arecanut,2025,Whole Year,Puducherry,57.16883116883116,1434.5875,10837.892467532482,3.7336363636363785,0.0
Arecanut,2026,Kharif,Puducherry,46.48952457695418,1629.5887792103167,9507.43867848508,20.054464141821086,2.027784045124889
Arecanut,2026,Whole Year,Puducherry,56.85714285714289,1434.5875,11009.367142857169,3.2000000000000455,0.0
Arecanut,2002,Whole Year,Tamil Nadu,4956.0,315.9,469184.52,1239.0,0.0
Arecanut,2003,Whole Year,Tamil Nadu,5219.0,345.6,516576.62,1252.56,0.0
Arecanut,2004,Whole Year,Tamil Nadu,5077.0,1034.0,550042.18,1066.17,1.55
Arecanut,2005,Whole Year,Tamil Nadu,4773.0,1364.1,572378.16,1002.33,1.212727273
Arecanut,2006,Whole Year,Tamil Nadu,5526.0,927.9,705725.46,1215.72,1.603636364
Arecanut,2007,Whole Year,Tamil Nadu,5553.0,1067.2,740770.2,888.48,2.057391304
Arecanut,2008,Whole Year,Tamil Nadu,5612.0,1201.9,802740.48,505.08,1.708333333
Arecanut,2009,Whole Year,Tamil Nadu,5456.0,928.5,850153.92,927.52,1.605
Arecanut,2011,Whole Year,Tamil Nadu,6509.0,926.5,1090387.68,2147.97,2.054583333
Arecanut,2013,Whole Year,Tamil Nadu,6695.0,740.9,967360.55,1807.65,1.22
Arecanut,2014,Whole Year,Tamil Nadu,6732.0,911.3,1016262.72,2221.56,1.561904762
Arecanut,2015,Whole Year,Tamil Nadu,6884.0,1201.9,1087052.44,2271.72,1.597142857
Arecanut,2016,Whole Year,Tamil Nadu,7078.0,912.4,1084703.5,2477.3,1.477272727
Arecanut,2017,Whole Year,Tamil Nadu,6740.0,970.9,1061145.6,2561.2,2.313043478
Arecanut,2018,Whole Year,Tamil Nadu,6952.0,986.2,1127614.4,2433.2,2.0112
Arecanut,2019,Whole Year,Tamil Nadu,6843.0,910.1,1175353.68,2531.91,2.17
Arecanut,2020,Whole Year,Tamil Nadu,7358.825184800953,1050.3074309428084,1259443.9193152487,2684.9735481779207,2.244785923361434
Arecanut,2021,Whole Year,Tamil Nadu,7496.970302165719,1063.7689923485923,1300840.3284593374,2792.2298015821434,2.3217423896541334
Arecanut,2022,Whole Year,Tamil Nadu,7635.115419530543,1077.2305537543762,1342236.737603411,2899.486054986366,2.398698855946833
Arecanut,2023,Whole Year,Tamil Nadu,7773.260536895366,1090.69211516016,1383633.1467474997,3006.742308390618,2.4756553222395326
Arecanut,2024,Whole Year,Tamil Nadu,7911.405654260132,1104.153676565944,1425029.5558915734,3113.9985617948405,2.552611788532232
Arecanut,2025,Whole Year,Tamil Nadu,8049.550771624956,1117.6152379717278,1466425.9650356472,3221.254815199063,2.6295682548249317
Arecanut,2026,Whole Year,Tamil Nadu,8187.69588898978,1131.0767993775153,1507822.3741797358,3328.511068603286,2.7065247211176313
Arecanut,1997,Whole Year,West Bengal,8058.0,1852.9,766879.86,2497.98,1.691764706
Arecanut,1998,Whole Year,West Bengal,8239.0,2152.5,814013.2,2389.31,1.595294118
Arecanut,1999,Whole Year,West Bengal,7677.0,2318.1,814760.01,2072.79,1.864117647
Arecanut,2000,Whole Year,West Bengal,7773.0,1907.7,763075.41,2020.98,1.84
Arecanut,2001,Whole Year,West Bengal,9276.0,1556.6,947357.88,2411.76,1.861764706
Arecanut,2002,Whole Year,West Bengal,9081.0,1629.1,859698.27,2270.25,2.998235294
Arecanut,2003,Whole Year,West Bengal,9166.0,1526.7,907250.68,2199.84,2.096666667
Arecanut,2005,Whole Year,West Bengal,9363.0,1650.1,1122810.96,1966.23,2.821176471
Arecanut,2006,Whole Year,West Bengal,24382.0,1631.4,3113825.22,5364.04,1.957647059
Arecanut,2007,Whole Year,West Bengal,11388.0,2007.5,1519159.2,1822.08,1.698823529
Arecanut,2008,Whole Year,West Bengal,11394.0,1560.1,1629797.76,1025.46,1.623888889
Arecanut,2020,Whole Year,West Bengal,22683.998706338927,1172.2313065976778,3373211.6872445047,2446.301862871929,2.3352880720206954
Arecanut,2021,Whole Year,West Bengal,23373.313065976603,1136.6738033635193,3496132.821830541,2450.779184993533,2.354044719990945
Arecanut,2022,Whole Year,West Bengal,24062.62742561451,1101.1163001293753,3619053.956416577,2455.2565071151366,2.3728013679611877
Arecanut,2023,Whole Year,West Bengal,24751.941785252187,1065.5587968952168,3741975.0910025835,2459.7338292367403,2.3915580159314374
Arecanut,2024,Whole Year,West Bengal,25441.256144890096,1030.0012936610583,3864896.2255886197,2464.211151358346,2.41031466390168
Arecanut,2025,Whole Year,West Bengal,26130.570504527772,994.4437904269143,3987817.360174656,2468.6884734799496,2.4290713118719296
Arecanut,2026,Whole Year,West Bengal,26819.88486416568,958.8862871927558,4110738.494760692,2473.1657956015533,2.447827959842172
Arhar/Tur,1997,Kharif,Andhra Pradesh,313900.0,927.5,29873863.0,97309.0,0.197727273
Arhar/Tur,1997,Rabi,Andhra Pradesh,3500.0,927.5,333095.0,1085.0,0.474
Arhar/Tur,1998,Kharif,Andhra Pradesh,390800.0,1048.3,38611040.0,113332.0,0.461818182
Arhar/Tur,1998,Rabi,Andhra Pradesh,3100.0,1048.3,306280.0,899.0,0.56
Arhar/Tur,2000,Kharif,Andhra Pradesh,507366.0,935.6,49808120.22,131915.16,0.433181818
Arhar/Tur,2000,Rabi,Andhra Pradesh,6098.0,935.6,598640.66,1585.48,0.42375
Arhar/Tur,2001,Kharif,Andhra Pradesh,414401.0,928.4,42322774.13,107744.26,0.465
Arhar/Tur,2001,Rabi,Andhra Pradesh,5439.0,928.4,555485.07,1414.14,0.46
Arhar/Tur,2002,Kharif,Andhra Pradesh,423436.0,648.1,40086686.12,105859.0,0.337727273
Arhar/Tur,2002,Rabi,Andhra Pradesh,8200.0,648.1,776294.0,2050.0,0.299333333
Arhar/Tur,2003,Kharif,Andhra Pradesh,513239.0,826.0,50800396.22,123177.36,0.424090909
Arhar/Tur,2003,Rabi,Andhra Pradesh,7492.0,826.0,741558.16,1798.08,0.41625
Arhar/Tur,2004,Kharif,Andhra Pradesh,471825.0,781.8,51117520.5,99083.25,0.479090909
Arhar/Tur,2004,Rabi,Andhra Pradesh,8452.0,781.8,915689.68,1774.92,0.485
Arhar/Tur,2005,Kharif,Andhra Pradesh,494523.0,1075.5,59303198.16,103849.83,0.554545455
Arhar/Tur,2006,Kharif,Andhra Pradesh,395644.0,845.2,50527695.24,87041.68,0.420454545
